purchase_id,product_id,date,time,quantity,price,customer_id,card_id,Feedback
d9b40425-8ca5-47ca-ad22-852947984685,256,18/04/16,3:43 PM,20,17888.2,108,4fa7b337-a239-421e-b7e9-b974ce0dd5f7,
0c1179fa-fac7-4f31-a988-18a53e3892ac,281,26/11/16,1:57 PM,17,1862.52,108,4fa7b337-a239-421e-b7e9-b974ce0dd5f7,
7a2e0215-b3cb-43d8-88d0-7a251062e0df,416,02/02/22,2:11 AM,9,4965.84,108,4fa7b337-a239-421e-b7e9-b974ce0dd5f7,
b9cfeb59-5667-4204-880c-ba17b77783b4,448,01/11/19,8:56 PM,13,2550.73,108,4fa7b337-a239-421e-b7e9-b974ce0dd5f7,
c7935abd-dcbe-4ea8-9cc4-20f2b724f01c,465,04/05/22,5:03 AM,14,12778.08,108,4fa7b337-a239-421e-b7e9-b974ce0dd5f7,
0b45afa0-b5af-4bb8-9c74-82b5873e6b70,547,13/02/20,10:11 AM,6,574.92,108,4fa7b337-a239-421e-b7e9-b974ce0dd5f7,
57306f39-33a3-4fca-8d8c-a82fbaf9aa21,571,01/04/22,5:33 AM,11,10069.95,108,4fa7b337-a239-421e-b7e9-b974ce0dd5f7,
d5131016-7684-40e5-887e-c51ec446c8b5,293,31/07/13,7:03 AM,2,23.02,109,db768e3a-67a7-4d88-b417-427d3eb6794b,
dfaf21ad-d331-413c-a810-44c7a57b4d71,391,30/05/21,12:53 PM,17,6914.92,109,db768e3a-67a7-4d88-b417-427d3eb6794b,
62f3b78b-31b3-4323-9aef-c9a4096b17c7,403,29/06/20,9:19 AM,2,1109.04,109,db768e3a-67a7-4d88-b417-427d3eb6794b,
19389d17-5f46-4b07-ae17-93fbf300b83b,492,05/12/19,9:19 AM,1,562.81,109,db768e3a-67a7-4d88-b417-427d3eb6794b,
464d61b9-1814-48b6-8977-9fcc7f12c894,56,05/03/20,4:26 AM,19,17100.95,110,eca4a283-f1c5-4d9a-82d9-27a0319d189b,
3897cb5f-dd68-4020-97a8-04e2d080f9b1,101,21/02/12,1:36 AM,3,291.6,110,eca4a283-f1c5-4d9a-82d9-27a0319d189b,
3e9017b9-a055-4d10-abf5-d5c53834df3a,110,27/11/20,3:27 AM,6,671.04,110,eca4a283-f1c5-4d9a-82d9-27a0319d189b,
6841e0a1-e6c4-4161-b3d7-ee271ed483d4,331,16/10/15,4:21 PM,2,1441.92,110,eca4a283-f1c5-4d9a-82d9-27a0319d189b,
f95e83e5-ba7d-4931-9858-adc9aa5adac3,463,04/05/20,7:43 PM,9,1878.3,110,eca4a283-f1c5-4d9a-82d9-27a0319d189b,
cae80f39-f498-4dfa-b653-a4f2f5a7f03b,200,31/05/15,9:49 PM,23,21413,111,4f956a8d-6a5c-473c-9e8e-e73eed79f531,
c926b509-9c2d-49b4-97d0-5ae0a720aace,235,13/09/14,4:41 AM,18,14931.9,111,4f956a8d-6a5c-473c-9e8e-e73eed79f531,
35e0ed7e-af8e-4a69-b46e-1be1bef24f52,283,26/02/16,4:02 AM,8,4796.48,111,4f956a8d-6a5c-473c-9e8e-e73eed79f531,
9d7ea8e2-0fcd-4c70-a038-16ffb43e952a,435,22/06/14,7:59 PM,8,6022.16,111,4f956a8d-6a5c-473c-9e8e-e73eed79f531,
70841248-2012-4a4f-9ca2-6e2eae0a9f49,537,15/02/15,11:46 PM,17,8996.74,111,4f956a8d-6a5c-473c-9e8e-e73eed79f531,
f0fc51e0-439f-4f14-9765-8c50cfaccd55,27,02/08/17,4:13 PM,16,7575.84,112,cf0d9540-72d2-4b08-ac14-ae49a9de5629,
81832285-af13-4f11-b9d9-c56ba73b0b52,129,28/09/18,7:57 AM,7,2529.03,112,cf0d9540-72d2-4b08-ac14-ae49a9de5629,
b7b775f4-190e-49ca-9b73-80d8d27f1ffa,329,30/08/13,9:01 AM,23,479.09,112,cf0d9540-72d2-4b08-ac14-ae49a9de5629,
1fb33cc1-6bea-4f36-9364-bcc472a4b167,437,25/07/20,3:23 PM,9,4763.07,112,cf0d9540-72d2-4b08-ac14-ae49a9de5629,
389ec07f-e713-40ce-b7b4-3cebb77cd362,441,14/07/14,11:49 PM,25,5413.75,112,cf0d9540-72d2-4b08-ac14-ae49a9de5629,
d21f08bf-3b4d-44fa-9d9b-ab77e07b7e5d,474,10/02/22,2:53 AM,13,6302.14,112,cf0d9540-72d2-4b08-ac14-ae49a9de5629,
8e74a87d-d4d6-4788-973b-d7f10a38f3e4,91,28/02/17,12:27 PM,24,7957.44,113,eeea1b42-931f-4289-948f-27dd7daed003,
9af137e2-8c9c-42cc-bc0e-3d8f7b2f027f,255,21/12/21,1:56 PM,14,9520.28,113,eeea1b42-931f-4289-948f-27dd7daed003,
4d797aa8-d45f-448b-9cb1-bd2e64010b13,281,01/11/12,7:16 AM,21,2300.76,113,eeea1b42-931f-4289-948f-27dd7daed003,
e30db3e6-6b4b-4620-acc2-3d74a2acc90e,557,14/11/20,4:06 PM,21,1679.16,113,eeea1b42-931f-4289-948f-27dd7daed003,
ad7828ce-710d-4fb9-b172-ba420d9f18ed,190,20/02/11,2:40 AM,5,1061.5,114,7afb3309-813d-48ee-9914-29951b44df7e,
b8b508f4-a461-4407-995e-c7baaac8754b,264,23/01/20,10:01 PM,16,8456.96,114,7afb3309-813d-48ee-9914-29951b44df7e,
d2d68193-6d98-4422-b2c4-87ae1eb9b090,286,28/04/14,5:41 AM,11,440.22,114,7afb3309-813d-48ee-9914-29951b44df7e,
80db09f9-d858-4594-8573-8524292ca17f,512,20/06/16,6:55 AM,3,2813.73,114,7afb3309-813d-48ee-9914-29951b44df7e,
9631c976-11b3-4c9d-a8e8-903c933e1e2c,52,05/05/15,10:03 PM,13,10495.68,115,5c5f2f15-7917-4dcd-8f83-8a443061b83a,
de693354-14b0-4694-bc49-51ce671bc6f6,83,14/06/15,12:16 AM,8,7348.24,115,5c5f2f15-7917-4dcd-8f83-8a443061b83a,
a0c3646f-7311-4981-9ff5-135614b1abf7,144,26/08/14,3:51 AM,17,9952.99,115,5c5f2f15-7917-4dcd-8f83-8a443061b83a,
9b99113f-5acd-4960-abff-a224502c331a,153,12/10/10,8:50 PM,14,11449.2,115,5c5f2f15-7917-4dcd-8f83-8a443061b83a,
e4754222-42ce-4baf-b624-838badb45287,158,16/11/18,7:21 AM,13,2775.89,115,5c5f2f15-7917-4dcd-8f83-8a443061b83a,
cc59df8d-4593-4e95-9b6e-24468b691872,161,30/12/15,12:57 PM,12,9414.96,115,5c5f2f15-7917-4dcd-8f83-8a443061b83a,
54b8d0ff-b2ff-46b1-bba2-5e4f8127730a,179,20/07/10,6:21 AM,11,5267.24,115,5c5f2f15-7917-4dcd-8f83-8a443061b83a,
7acc9436-7d55-46bb-ac45-f45b8e5f4b79,259,18/08/13,2:08 PM,23,17427.79,115,5c5f2f15-7917-4dcd-8f83-8a443061b83a,
c894f8d8-0744-4efc-bead-26408493bb1b,477,08/09/14,5:17 PM,18,4254.84,115,5c5f2f15-7917-4dcd-8f83-8a443061b83a,
ade8337f-7930-4a3b-acd1-515ef85598f7,520,04/03/19,7:10 AM,9,4962.42,115,5c5f2f15-7917-4dcd-8f83-8a443061b83a,
fd4a5d6d-3014-4784-bcfe-c775d611177e,563,13/09/22,8:25 PM,23,6431.95,115,5c5f2f15-7917-4dcd-8f83-8a443061b83a,
402ba8f3-efdc-4d84-9524-0e202406a849,124,10/02/16,3:18 AM,21,7084.98,116,88a70f56-769e-4ec4-ab96-706b958a52ff,
0861b411-75d4-4d18-ae22-bcc4327e7f1c,134,20/12/10,11:56 AM,5,1738.55,116,88a70f56-769e-4ec4-ab96-706b958a52ff,
9bd9eb2a-38d2-4a9c-9391-f6f63629739c,296,10/12/21,10:57 PM,9,6584.76,116,88a70f56-769e-4ec4-ab96-706b958a52ff,
ccbbc998-d215-41a8-8b02-2c2e7088ae01,64,19/07/11,8:42 AM,16,215.2,117,6e0f62ad-3eb5-4abe-b313-e5a482db59ba,
cca0d455-5c39-42e6-a47f-0219cd09f8bc,178,19/02/11,12:44 PM,20,11233.4,117,6e0f62ad-3eb5-4abe-b313-e5a482db59ba,
aefee021-01c7-45c0-8ab1-7f88a2caae9f,338,12/10/10,6:16 AM,8,4871.12,117,6e0f62ad-3eb5-4abe-b313-e5a482db59ba,
27cb1f65-b582-43c4-a81a-1a054a0b9172,417,12/12/16,2:16 AM,15,7760.1,117,6e0f62ad-3eb5-4abe-b313-e5a482db59ba,
bbf67f21-999a-4cbb-b64b-54cfc05bf322,573,13/04/19,6:07 PM,16,11613.44,117,6e0f62ad-3eb5-4abe-b313-e5a482db59ba,
0e4efba9-6b12-4ba1-a60d-eacd7f2e897f,124,29/08/15,5:35 AM,25,8434.5,118,aee6e905-ce69-46df-beac-d629199dfb68,
17f21410-8681-4012-92a0-ced6465f6fbd,207,01/07/14,10:06 PM,13,10033.4,118,aee6e905-ce69-46df-beac-d629199dfb68,
e1be4337-2e51-4e9a-8edc-3468f2275dac,372,20/01/21,7:30 AM,16,15060.8,118,aee6e905-ce69-46df-beac-d629199dfb68,
5c1a9185-1b7e-4d67-9e1f-a731b3cadcfc,377,27/09/13,6:23 PM,25,11012,118,aee6e905-ce69-46df-beac-d629199dfb68,
df2a1ac4-4aca-476f-8224-0733424f66da,390,02/07/22,9:11 AM,8,3869.76,118,aee6e905-ce69-46df-beac-d629199dfb68,
3c22c649-d61b-4bdb-8653-77a55e90bab7,563,01/12/13,5:00 PM,22,6152.3,118,aee6e905-ce69-46df-beac-d629199dfb68,
99b9ef22-a8fd-474d-b2c9-38b19bf1a625,47,03/05/21,7:34 PM,9,2440.44,119,b3dd5e07-0fc7-47a2-94a9-1f29d99786ad,
4cec0708-0413-407b-a8ae-c1096f8e58d8,52,22/12/14,10:45 PM,2,1614.72,119,b3dd5e07-0fc7-47a2-94a9-1f29d99786ad,
f4e48684-700e-4080-a2fb-4277cde9f830,158,22/10/16,1:51 AM,19,4057.07,119,b3dd5e07-0fc7-47a2-94a9-1f29d99786ad,
6919f27a-2a20-4a0d-841c-2780754ebd1a,279,06/05/12,12:35 AM,25,4092.25,119,b3dd5e07-0fc7-47a2-94a9-1f29d99786ad,
11f4c83f-654f-4f5c-9562-33323e51d4c0,424,23/09/20,4:09 AM,12,1265.52,119,b3dd5e07-0fc7-47a2-94a9-1f29d99786ad,
b6164649-da12-4452-8942-a4b512d51393,434,10/01/11,10:14 PM,19,12996.19,119,b3dd5e07-0fc7-47a2-94a9-1f29d99786ad,
26719130-b1e3-418a-88fd-772a06dd37d8,492,20/11/14,10:20 PM,20,11256.2,119,b3dd5e07-0fc7-47a2-94a9-1f29d99786ad,
65261f71-2a2f-4de4-a3f7-f7cf5e1cb685,557,16/02/15,1:11 AM,25,1999,119,b3dd5e07-0fc7-47a2-94a9-1f29d99786ad,
2d0f6383-d34e-487b-a606-0e55964b4a54,136,03/03/16,8:08 PM,24,20308.08,120,c43ff484-2bf0-4a40-ac1e-6357fedab535,
a0253453-0244-47d6-ba51-f4a0782f92fc,189,28/01/22,11:02 PM,1,939.03,120,c43ff484-2bf0-4a40-ac1e-6357fedab535,
749fb7e7-c420-4653-b0f1-9f8d5fe6d326,266,21/10/20,4:32 AM,21,564.48,120,c43ff484-2bf0-4a40-ac1e-6357fedab535,
a7d2fcac-b2b3-4d4a-bf7c-fbb3cb1fc1ba,479,18/01/21,8:48 AM,15,7372.35,120,c43ff484-2bf0-4a40-ac1e-6357fedab535,
00b7f4c3-9247-4875-a2e4-54483c31f387,536,25/08/13,2:31 PM,4,1337.92,120,c43ff484-2bf0-4a40-ac1e-6357fedab535,
756226ef-5258-40ae-b68a-a4bb4e98a5f0,199,18/08/14,1:37 PM,14,6804.7,121,532236be-4b79-4f22-8db9-b0282e1d48d8,
28db8782-445d-43eb-a992-4f94fb4c2727,339,15/08/10,2:49 PM,4,2933.12,121,532236be-4b79-4f22-8db9-b0282e1d48d8,
7515a89c-8e77-4b82-8502-bfd33ba56bfc,434,29/02/20,3:26 AM,20,13680.2,121,532236be-4b79-4f22-8db9-b0282e1d48d8,
376da882-a775-483e-a6cb-c6628400d334,496,26/09/14,12:18 AM,12,5272.56,121,532236be-4b79-4f22-8db9-b0282e1d48d8,
10e4e70e-7085-46e9-82fd-b1b9f2145f60,206,01/01/18,3:32 PM,15,7752.3,122,f7e719df-ea20-4921-b33c-839258b99510,
baa9b8ff-764c-4b91-ae8a-d8114394ce8a,208,16/06/22,5:50 PM,16,6816.48,122,f7e719df-ea20-4921-b33c-839258b99510,
df8cd271-1202-4bb9-99ec-153fca3ddb5a,50,09/06/21,5:30 PM,11,3444.21,123,5fbfba9e-5294-4a25-a67a-c9b0ed5dfa6a,
cc4a268f-43a4-4bb4-8313-4429f13831cb,56,06/07/14,6:12 PM,23,20701.15,123,5fbfba9e-5294-4a25-a67a-c9b0ed5dfa6a,
dd273d39-f806-42d1-9987-c6b768be7840,547,13/02/12,10:10 PM,1,95.82,123,5fbfba9e-5294-4a25-a67a-c9b0ed5dfa6a,
5641e01f-01c3-451d-a774-70f5c74cf2f8,65,07/10/18,1:56 AM,8,4512.08,124,17f6f803-6eb3-4771-a838-2f659f031863,
f78e3cd9-fca0-49ca-9bc7-d285c4d64acf,85,22/11/11,8:14 PM,6,874.5,124,17f6f803-6eb3-4771-a838-2f659f031863,
a80e0ab2-68a7-466c-b180-fcc4d513a367,176,11/08/18,9:01 PM,12,10606.08,124,17f6f803-6eb3-4771-a838-2f659f031863,
8ceb5540-a892-40b8-800e-3e777143600a,31,05/05/19,7:18 AM,16,14871.84,125,b0545890-1747-4b17-a670-0b93290f40b7,
67bac302-5fba-4598-b8dd-19ae2adb7049,35,23/10/15,2:50 AM,10,5467.1,125,b0545890-1747-4b17-a670-0b93290f40b7,
c601ff59-512f-47bf-9e61-9a3af4a5dbef,47,27/05/15,4:33 AM,7,1898.12,125,b0545890-1747-4b17-a670-0b93290f40b7,
5fbab7d1-e280-4c55-9a81-97241b0927f4,121,28/12/20,7:06 AM,21,18965.52,125,b0545890-1747-4b17-a670-0b93290f40b7,
5bc8fbeb-dcd9-442e-98a0-da5df0562f2d,436,15/02/12,11:02 PM,20,3694,125,b0545890-1747-4b17-a670-0b93290f40b7,
10584022-1cc9-474d-b784-c0a886745903,487,26/08/17,11:21 PM,11,5085.41,125,b0545890-1747-4b17-a670-0b93290f40b7,
49256fab-89d6-4109-9838-4dd87c663336,32,11/12/10,4:58 AM,25,14109.5,126,8ed87f0b-1c17-4f44-907d-34fa7e37545b,
6fe435df-2a6c-4b35-aa42-12f0a0771469,140,16/03/15,11:41 PM,15,3132.45,127,035fe3b3-cdf3-4368-a67b-621fbf84409b,
111db41a-ab25-4351-96f6-9430077fc834,255,15/06/21,12:40 AM,8,5440.16,127,035fe3b3-cdf3-4368-a67b-621fbf84409b,
cafef283-50ea-4deb-89fe-7b2d2bd2827b,197,04/12/17,5:07 AM,14,8406.86,128,ee608c5d-0f63-4aae-a1c4-5aa1d2d6ecfa,
05749017-7c4a-4768-bdc5-0eeae694e6fb,287,16/10/19,7:27 PM,20,18801,128,ee608c5d-0f63-4aae-a1c4-5aa1d2d6ecfa,
65e63fe5-99a6-4dd0-9475-143398a0637d,27,06/04/19,9:55 PM,22,10416.78,129,92d5e865-35b6-4e9d-8767-67f450a5a05e,
df3bcf23-4bd4-4df9-bffe-6314c771e8e6,29,21/05/20,1:45 PM,1,266.15,129,92d5e865-35b6-4e9d-8767-67f450a5a05e,
1023a304-e2ff-4129-ba44-e9e5dc61bd84,114,12/11/13,1:18 AM,22,8191.48,129,92d5e865-35b6-4e9d-8767-67f450a5a05e,
9fe94e8c-0d49-4e21-8cc0-236d8814a0f8,227,11/11/15,9:23 PM,16,7972.16,129,92d5e865-35b6-4e9d-8767-67f450a5a05e,
ed621f34-e021-43e7-9ed6-970774f4fd9c,441,05/04/15,4:04 AM,12,2598.6,129,92d5e865-35b6-4e9d-8767-67f450a5a05e,
e4808742-c094-498a-9f5c-3cf9fd0be7b7,448,02/06/14,6:55 PM,1,196.21,129,92d5e865-35b6-4e9d-8767-67f450a5a05e,
d8f5c481-f082-46b9-9051-ca59b1cd361c,15,12/05/18,3:12 AM,12,7190.52,130,8b859d33-9bae-4fcc-b432-cdd97a55eb35,
336103ed-bfbc-4f56-a54d-c61b52308faa,381,17/05/10,4:53 AM,2,292.34,130,8b859d33-9bae-4fcc-b432-cdd97a55eb35,
d70b5499-7db5-4ef0-b2aa-9a956e5f811f,413,25/12/16,11:56 PM,9,6839.37,130,8b859d33-9bae-4fcc-b432-cdd97a55eb35,
4f33656e-25d7-4deb-9678-6d2ea49893d4,478,26/09/22,12:40 PM,1,229.13,130,8b859d33-9bae-4fcc-b432-cdd97a55eb35,
d80821db-4016-4368-a7e6-b759454ac0cf,521,25/03/18,11:27 PM,25,22075.25,130,8b859d33-9bae-4fcc-b432-cdd97a55eb35,
42e426cc-46d9-47f0-83b6-8a0c39010b2f,182,24/05/12,12:45 AM,6,3541.74,131,959c410a-23ec-4b46-8af2-384ac908a621,
b3340a63-a952-4cc8-b1e1-f1c63e150e6a,273,06/01/19,4:39 PM,13,2882.49,131,959c410a-23ec-4b46-8af2-384ac908a621,
d29ede93-4ade-4069-9c94-60b6112f2aa6,393,18/06/12,12:51 AM,7,5453.14,131,959c410a-23ec-4b46-8af2-384ac908a621,
f78f9f83-de18-4447-a8cb-87538275fe07,161,12/09/19,1:00 AM,15,11768.7,132,995decb2-d823-433a-893d-ac86355418b4,
7eb4b7e9-6803-4af7-bb55-89c5d0e824dd,173,09/02/16,5:38 PM,17,14996.89,132,995decb2-d823-433a-893d-ac86355418b4,
dcd1b9c5-9b72-4fc3-8b76-90a74999577f,375,29/10/13,8:28 PM,12,461.04,132,995decb2-d823-433a-893d-ac86355418b4,
8376d2dc-3951-43a3-b1dc-9078d6b773f4,579,29/11/17,9:40 AM,23,13374.5,132,995decb2-d823-433a-893d-ac86355418b4,
43ccb072-d0b8-479b-a240-407c7f1a7edd,126,03/10/11,6:44 PM,8,103.6,133,b7644164-878d-4cb2-9fa6-ea71cb7c368f,
0913d595-2f9a-4e3e-9bc8-125f27ca59aa,187,05/08/16,10:48 AM,6,691.14,133,b7644164-878d-4cb2-9fa6-ea71cb7c368f,
8b6be742-fe40-44ac-9533-e9cb1e300300,221,10/05/12,6:45 PM,23,15095.36,133,b7644164-878d-4cb2-9fa6-ea71cb7c368f,
6e95748c-76a8-4d23-be9f-8b3367ab8184,231,15/03/12,3:53 PM,13,341.12,133,b7644164-878d-4cb2-9fa6-ea71cb7c368f,
4accb237-1590-4909-ad12-4b917338af36,401,21/04/10,6:23 AM,17,13385.29,133,b7644164-878d-4cb2-9fa6-ea71cb7c368f,
c5778347-a5a8-47c3-9a94-16a366cd9fc8,470,14/02/11,4:45 AM,6,2391.9,133,b7644164-878d-4cb2-9fa6-ea71cb7c368f,
bb957a75-4356-4e3b-8f35-4451195042cf,473,22/05/16,6:23 AM,13,11315.85,133,b7644164-878d-4cb2-9fa6-ea71cb7c368f,
c20cc880-1e4f-44fc-83f4-4a0527daf82c,517,01/06/20,9:51 AM,6,4103.4,133,b7644164-878d-4cb2-9fa6-ea71cb7c368f,
ed899b9f-29a1-4cb2-8935-fec0877ac57d,538,04/05/11,7:27 AM,18,8077.68,133,b7644164-878d-4cb2-9fa6-ea71cb7c368f,
f82b40a7-ce21-48d4-b93b-0202816d1692,119,05/06/22,1:38 AM,11,10942.91,134,1d3c70a5-282b-4a63-af3f-206037f6c62c,
2cde7931-f732-411a-b228-c8e22fac4476,163,23/06/20,6:05 PM,12,3900,134,1d3c70a5-282b-4a63-af3f-206037f6c62c,
6ad545a4-3a12-4e22-9322-c24717997682,232,23/04/16,1:15 AM,24,21235.2,134,1d3c70a5-282b-4a63-af3f-206037f6c62c,
af60b9f4-24b3-4f34-93e3-0c088dc4e2af,318,16/06/18,7:39 AM,4,2659.72,134,1d3c70a5-282b-4a63-af3f-206037f6c62c,
3a5456f1-a197-4268-b826-001b0ad35e7e,574,22/01/14,5:24 PM,6,1181.88,134,1d3c70a5-282b-4a63-af3f-206037f6c62c,
3609a265-b5ca-4f90-ba5a-5a1da17c7606,291,16/04/22,12:24 AM,8,4715.52,135,7b655a73-d54f-4f50-9b24-63b10850f340,
083cee0e-50fe-4783-819b-fc658c543abf,447,15/05/20,8:08 AM,14,6036.66,135,7b655a73-d54f-4f50-9b24-63b10850f340,
0ae45d27-71a4-426c-b1c5-374d5bda2d88,525,13/10/18,5:41 AM,18,8777.52,135,7b655a73-d54f-4f50-9b24-63b10850f340,
525b14dd-3fa6-4fa2-a262-a0a67d3c1fd3,109,11/03/12,12:22 PM,6,372.42,136,0731f25f-a615-423b-9e01-e8a0b7c9ae01,
718af687-30f9-4dd0-89f0-8f4782f56e23,430,22/01/22,3:07 AM,2,1747.4,136,0731f25f-a615-423b-9e01-e8a0b7c9ae01,
92fc536c-8143-4ce5-a996-bde75fbd7590,512,02/08/22,3:56 AM,13,12192.83,136,0731f25f-a615-423b-9e01-e8a0b7c9ae01,
a7150ac6-6a47-4273-9d4d-131f1300d3a8,572,09/06/13,12:51 AM,8,1464.32,136,0731f25f-a615-423b-9e01-e8a0b7c9ae01,
92973d05-fa0f-4ea1-aa2a-c456f39ab6cd,51,04/08/10,8:34 AM,9,5769.27,137,4026b84e-94c0-4249-910c-8cf774554196,
81f5608e-62f2-49d3-89dc-65712fdfc200,167,01/03/20,1:40 AM,12,7970.88,137,4026b84e-94c0-4249-910c-8cf774554196,
58a942ba-ca21-4fb8-9088-43239066f0e0,184,22/12/14,4:25 AM,8,3989.04,137,4026b84e-94c0-4249-910c-8cf774554196,
2ef48d6a-b917-41fc-9325-a6f48443b1d0,205,22/03/21,7:59 AM,14,4475.1,137,4026b84e-94c0-4249-910c-8cf774554196,
7f97ef97-3752-4752-9326-d06901a9eee8,219,04/04/22,1:05 AM,12,8337.36,137,4026b84e-94c0-4249-910c-8cf774554196,
c7a20448-40ff-4c71-80c9-efcfb7df199f,335,23/02/16,1:11 AM,3,2417.61,137,4026b84e-94c0-4249-910c-8cf774554196,
eaafdeab-1f6f-40e1-ae9f-b4cffa2a9ef6,578,11/10/16,3:02 PM,18,14066.46,137,4026b84e-94c0-4249-910c-8cf774554196,
9df53cf4-5624-44bd-9f69-4e7b2f3500db,332,25/06/15,7:36 AM,11,6796.68,138,2367f90a-e394-4294-a717-d2f143de7269,
30e3de74-cbaf-42ea-a241-cab1fdec015d,348,06/07/14,1:12 AM,25,13002,138,2367f90a-e394-4294-a717-d2f143de7269,
1162b000-687c-4732-9c02-4eb78e449f06,383,13/02/22,2:00 AM,6,458.4,138,2367f90a-e394-4294-a717-d2f143de7269,
1714d632-7768-4f06-8a07-ba6fc35a1138,391,24/04/12,9:39 AM,24,9762.24,138,2367f90a-e394-4294-a717-d2f143de7269,
87c229f3-28f3-4a2d-829c-f9fce2b9d753,513,28/05/19,7:19 PM,13,1208.61,138,2367f90a-e394-4294-a717-d2f143de7269,
97fe6d84-c2ae-4e4e-9fed-51cec2020586,518,28/06/17,9:59 AM,16,9121.28,138,2367f90a-e394-4294-a717-d2f143de7269,
43e16abc-6529-44d8-adb2-f5286fbe8cc4,570,13/10/13,7:16 AM,17,5668.31,138,2367f90a-e394-4294-a717-d2f143de7269,
a566c24e-5652-402d-a67c-98c59ea5fb31,580,20/02/15,2:27 PM,23,1587.92,138,2367f90a-e394-4294-a717-d2f143de7269,
9c0a97a5-fef4-4fc8-af4d-b7ba6c03b236,67,13/07/18,1:51 AM,2,122.66,139,21445dbe-7b26-4d7e-a673-ed173f382f41,
425b6938-85b1-4bff-8de1-b489826e0259,247,05/11/19,12:10 AM,18,3465.9,139,21445dbe-7b26-4d7e-a673-ed173f382f41,
0229903f-9538-48ad-975e-a523414ab53a,340,25/12/15,12:31 AM,22,12319.34,139,21445dbe-7b26-4d7e-a673-ed173f382f41,
227fc4cd-0c9a-4c51-b25a-f103563e90fe,436,21/09/18,2:01 PM,16,2955.2,139,21445dbe-7b26-4d7e-a673-ed173f382f41,
cab2ee6c-2343-446f-a7de-a6ae615cc6de,219,29/03/10,1:14 PM,22,15285.16,140,00938f8e-66ed-4087-b5b8-78e408d03a13,
7543f31a-d78c-4c61-b720-5c4bc442c45e,426,25/03/18,8:39 PM,22,5322.02,140,00938f8e-66ed-4087-b5b8-78e408d03a13,
2a2ebda7-efe2-49a5-988c-935602972143,46,01/01/18,7:45 AM,25,20156.75,141,94dc0492-998b-4ff1-82ea-7c0e66e55369,
322984f2-628a-4862-a4aa-0bc4efa506d0,333,15/08/22,3:26 PM,4,2268.96,141,94dc0492-998b-4ff1-82ea-7c0e66e55369,
5a3b0aad-623f-4daf-a110-836c0b07bbf5,418,25/02/15,8:27 PM,6,1359.78,141,94dc0492-998b-4ff1-82ea-7c0e66e55369,
1f5f8f43-fb28-4c20-a753-42a65eee3777,458,26/12/17,1:26 AM,9,3896.64,141,94dc0492-998b-4ff1-82ea-7c0e66e55369,
f7a8a102-0ecb-4f55-b640-b6524ee1f94d,503,20/07/20,6:38 AM,20,7574.4,141,94dc0492-998b-4ff1-82ea-7c0e66e55369,
db0670bc-2314-42c4-834a-76a99554015b,510,22/10/12,9:38 AM,5,1641.6,141,94dc0492-998b-4ff1-82ea-7c0e66e55369,
63a7722b-4986-4292-a85a-412d36cd4923,195,25/07/19,10:53 AM,22,10963.26,142,c5f0a427-7de9-41a1-96ce-7351b0dd9044,
7e15f484-192e-4830-b28e-174db65a8aab,217,24/09/18,8:48 AM,5,71.55,142,c5f0a427-7de9-41a1-96ce-7351b0dd9044,
5be88f97-b4f1-48b4-8af4-bf66dad70a01,415,06/09/22,11:05 PM,4,2591.56,142,c5f0a427-7de9-41a1-96ce-7351b0dd9044,
59b9c07f-cb56-41a5-a204-c2322925ac20,9,01/01/16,8:56 PM,1,241.37,143,19ab7041-c609-4f0d-88a2-d0988317ac32,
ec9c9a80-1b05-4b28-a8c7-8937d651f507,83,08/04/15,1:28 AM,22,20207.66,143,19ab7041-c609-4f0d-88a2-d0988317ac32,
8587f99b-0e00-4684-9022-72a7c491975f,199,12/05/15,4:49 PM,10,4860.5,143,19ab7041-c609-4f0d-88a2-d0988317ac32,
8dfb8bd0-c6e8-4266-84bf-61713967fbcc,249,10/02/13,5:14 PM,15,7804.95,143,19ab7041-c609-4f0d-88a2-d0988317ac32,
a7c1c0b1-e01d-4ba1-b143-35ed69ad1064,108,09/02/17,10:28 AM,22,18786.68,144,05a12ece-cdc6-413c-b791-a837b634156f,
6a328c1c-8b2d-421b-aa0f-a50a18ea717b,150,25/06/19,2:20 AM,14,12572,144,05a12ece-cdc6-413c-b791-a837b634156f,
4382a8eb-9bd1-45bb-88c1-d3151a180472,297,10/08/20,12:53 AM,7,1604.19,144,05a12ece-cdc6-413c-b791-a837b634156f,
229c4c57-7f74-4686-9fee-f79e49dd70d8,411,25/05/11,4:32 PM,6,284.82,144,05a12ece-cdc6-413c-b791-a837b634156f,
c7c568b3-0e44-4749-baad-d2c5a1127b58,503,20/10/22,7:19 AM,1,378.72,144,05a12ece-cdc6-413c-b791-a837b634156f,
6a002581-4d59-4327-abfb-650f15eac61d,506,21/08/15,4:18 PM,18,16407.9,144,05a12ece-cdc6-413c-b791-a837b634156f,
d741794a-43fa-424a-8be6-c7b5dd89ff52,40,11/08/21,11:26 PM,13,12099.36,145,3dcd3419-b31f-4b6a-a823-eeb6f4646731,
cd7c32c4-5a0d-4807-a912-6910f7f2460b,51,20/07/12,1:58 AM,18,11538.54,145,3dcd3419-b31f-4b6a-a823-eeb6f4646731,
1c6cd495-329b-4e20-aca4-75d202f0748d,100,07/02/16,7:18 AM,5,4418.85,145,3dcd3419-b31f-4b6a-a823-eeb6f4646731,
